		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-08	2022-08-17	2022-09-16	2022-10-13	2022-11-16	2022-12-15	2022-12-20	2023-01-10	2023-02-03	2023-02-21	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-25	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-14	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
plumbers kepnock		3	3	3	3	3	3	3	4	4	4	5	5	30	3	3	3	3	3	4	4	5	5	6	5	6	6	3	4	5	3	2	2	2	2	2	3	3	1	3
plumbers keppel sands		2	2	3	3	3	2	3	4	4	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	3
plumbers kirkwood		2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	4	2	2	3	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	2	1
plumbers koongal		3	3	3	2	3	3	3	2	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	2	2	2	2	3	2
plumbers maryborough west		4	4	4	2	4	3	3	3	3	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	3	3	2	2	2	1	2	1	1	1	1	1	2	1	2
plumbers meikleville hill		4	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	-	3	3	3	3	2	1	1	1	1	1	1	1	1	3	7
plumbers millbank		4	4	5	5	4	5	1	2	2	3	2	2	2	2	2	1	3	3	6	6	6	3	3	2	5	5	5	1	1	1	2	3	4	1	3	2	2	2	3
plumbers moore park		8	7	5	7	6	9	6	6	10	6	5	4	5	7	7	9	11	10	11	10	14	11	14	15	12	10	4	7	6	5	18	13	6	4	3	16	12	8	4
plumbers nerimbera		3	2	4	4	4	4	3	3	3	3	3	3	2	2	2	2	4	3	4	4	4	4	4	3	2	2	2	1	2	2	2	1	1	1	1	3	2	3	3
plumbers Nikenbah		3	2	3	2	2	1	2	2	1	3	3	2	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	2	1	1	1	1	1	1	1	3	3	3	3
plumbers park avenue		1	2	1	-	1	1	1	1	1	2	2	2	2	2	2	2	2	3	1	5	6	2	3	5	2	3	2	1	3	3	3	2	2	1	1	1	2	2	1
plumbers rocky view		2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	3	2	3	5	5	3	3	1	1	1	1	1	1	1	1	1	1	1	1
plumbers rosslyn		3	2	3	-	3	3	1	2	4	3	3	2	2	3	3	2	2	3	8	3	4	3	5	6	1	1	1	3	3	2	1	3	3	1	2	1	2	1	2
plumbers scarness		5	5	4	4	4	3	3	3	4	4	3	4	3	4	4	4	3	3	5	4	5	4	4	4	5	4	4	4	4	4	4	4	3	4	4	5	4	4	4
plumbers st helens		4	4	4	4	4	5	4	4	5	5	4	5	4	5	4	4	5	4	4	5	5	5	7	5	4	3	5	3	4	2	2	1	2	2	4	21	4	6	4
plumbers sun valley		2	2	1	2	2	2	18	2	2	2	1	1	1	1	1	1	3	3	3	4	4	4	6	3	1	3	3	1	2	1	1	2	1	2	1	2	1	1	3
plumbers sunshine acres		2	3	3	4	4	2	1	1	2	3	3	2	4	4	1	1	1	3	3	3	3	3	3	3	3	3	2	1	2	2	3	2	2	3	2	3	3	3	1
plumbers susan river		1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
plumbers svensson heights		4	3	3	3	3	2	2	2	3	3	2	4	4	3	4	3	3	3	3	3	2	3	5	3	1	1	1	1	2	2	1	1	1	1	1	3	2	3	3
plumbers telina		2	2	2	2	2	1	1	1	2	2	2	2	1	1	1	1	2	2	3	3	3	3	2	3	2	1	1	1	2	1	3	4	2	2	1	3	3	2	3
plumbers toolooa		1	1	1	1	1	1	1	1	2	2	3	3	3	3	3	2	4	4	4	4	5	4	4	3	1	1	2	1	1	1	1	1	1	1	1	1	1	3	4
plumbers walkervale		4	4	4	3	3	3	4	5	4	4	3	2	3	3	3	3	3	3	4	5	5	5	6	3	4	2	2	2	1	2	1	1	1	1	1	3	3	3	3
plumbers west gladstone		2	2	2	2	2	2	2	3	3	4	5	5	4	4	4	4	4	4	5	5	5	5	4	5	5	3	3	3	4	1	1	3	1	1	2	3	3	4	3
plumbers west rockhampton		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
plumbers wondunna		4	3	4	4	5	4	5	6	6	6	4	5	5	5	5	4	5	4	4	4	5	6	6	5	5	5	5	8	5	5	5	5	5	4	4	3	3	3	3
plumbers wurdong heights		4	4	4	4	4	3	5	4	3	4	4	3	3	3	3	3	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	3	3	3	3	4	2	3	4
toilet repairs allenstown		3	3	2	2	2	2	2	3	3	3	6	4	4	4	3	3	5	4	6	5	4	4	6	2	2	2	2	2	3	2	2	3	2	2	1	3	1	1	1
toilet repairs avenell heights		3	2	1	2	3	2	4	5	6	9	9	7	4	4	4	4	6	5	6	6	5	5	4	4	2	2	2	2	2	2	2	3	1	1	1	1	1	2	1
toilet repairs avoca		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	4	4	3	2	5	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
toilet repairs barlows hill		1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs barmaryee		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs benaraby		6	7	8	2	3	4	3	9	4	4	3	4	3	2	2	2	4	4	5	5	5	4	5	6	5	1	1	1	1	2	1	1	1	1	1	1	1	1	1
toilet repairs berserker		9	5	5	9	3	5	3	4	6	5	3	6	5	9	6	7	4	4	5	5	10	9	3	-	2	3	4	3	2	1	2	2	2	1	2	1	1	1	1
toilet repairs bondoola		4	6	4	6	6	6	6	15	15	9	10	8	8	7	7	6	9	9	7	7	7	8	7	3	5	1	2	2	2	1	1	1	1	1	1	1	1	1	1
toilet repairs boyne island		3	3	4	3	3	3	3	3	6	3	3	2	1	2	2	1	3	2	3	3	3	3	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
toilet repairs bundaberg		3	3	2	2	2	2	2	2	3	3	3	3	3	2	3	2	2	1	8	6	8	10	10	3	4	5	5	6	5	5	4	3	4	4	4	4	3	3	1
toilet repairs bundaberg east		1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1
toilet repairs calliope		8	8	7	8	16	7	14	10	8	15	9	7	6	4	4	4	4	4	5	5	5	12	8	4	6	5	3	4	5	4	4	4	4	3	3	1	1	1	2
toilet repairs capricorn coast		1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs causeway lake		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs cawarral		5	4	6	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	5	4	4	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1
toilet repairs clinton		2	4	5	7	54	7	55	64	93	54	63	60	-	4	5	4	6	5	-	4	3	72	3	1	1	1	1	1	4	3	3	3	2	1	1	1	2	1	1
toilet repairs mulambin		2	4	4	4	3	5	2	3	3	3	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	1	-	1	1	2	2	1	2	1	2	2	2	2	2
toilet repairs craignish		5	4	4	4	4	4	4	5	6	7	5	5	4	3	3	4	2	3	3	3	3	3	3	2	2	1	1	1	3	4	4	3	2	3	4	4	2	4	1
toilet repairs dundathu		1	1	1	1	1	2	2	4	3	3	3	3	2	2	2	2	3	4	4	4	4	3	2	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs dundowran		7	5	5	5	5	4	5	6	5	5	6	6	6	4	4	4	5	4	5	6	6	5	6	5	3	3	3	3	3	4	3	2	2	1	2	1	2	1	1
toilet repairs eli waters		4	3	4	4	3	2	3	3	3	3	3	3	2	2	2	1	2	2	2	2	2	2	3	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1
toilet repairs emu park		1	1	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	4	3	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1
toilet repairs frenchville		9	7	8	6	7	6	4	6	6	6	4	4	4	4	2	2	3	3	2	3	3	3	4	4	2	4	1	1	2	2	2	1	1	3	1	1	1	1	1
toilet repairs gladstone		10	13	8	6	7	6	7	9	7	9	9	8	8	8	8	7	7	7	8	8	8	10	9	8	5	6	5	5	4	3	5	5	4	4	4	6	3	3	2
toilet repairs glen eden		1	2	2	3	2	2	3	3	2	2	2	2	27	1	1	2	1	2	2	2	2	2	3	1	2	2	2	2	2	1	1	2	2	1	1	2	2	3	2
toilet repairs glenlee		8	9	7	6	6	7	6	6	8	8	7	6	5	5	5	5	5	5	6	5	8	8	11	6	5	5	3	3	4	4	4	4	3	2	1	1	2	2	2
toilet repairs gracemere		3	2	4	5	5	4	4	4	5	4	3	4	2	3	3	3	4	5	5	6	4	5	6	3	2	1	1	3	2	3	1	1	1	1	2	4	4	4	3
toilet repairs granville		6	5	2	2	2	2	2	3	-	7	12	8	12	12	11	8	13	13	18	12	6	65	83	5	4	1	1	3	2	1	1	1	1	1	1	1	1	1	1
toilet repairs hervey bay		9	4	6	4	6	6	6	6	6	6	8	9	8	8	8	6	9	9	9	9	9	13	14	9	9	9	9	8	8	8	8	9	8	6	2	5	3	3	6
toilet repairs kawana		19	18	21	15	8	9	9	11	15	9	15	16	43	35	33	32	34	30	31	37	33	34	9	3	4	5	10	19	18	15	10	10	11	4	3	2	1	5	3
toilet repairs kawungan		2	2	2	4	4	4	4	4	5	4	3	3	2	2	2	2	2	3	3	4	4	3	4	3	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1
toilet repairs kepnock		1	1	1	1	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs keppel sands		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs kin kora		2	3	2	2	2	3	2	4	4	4	4	4	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
toilet repairs kirkwood		29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs koongal		2	4	3	5	5	4	3	2	4	4	4	4	3	6	3	3	5	4	4	4	4	4	4	3	2	2	2	2	2	2	3	3	2	1	1	1	1	1	1
toilet repairs maryborough		1	2	2	2	3	1	1	3	4	3	3	3	3	3	3	3	4	4	5	6	5	9	6	4	4	5	1	4	5	4	2	3	3	1	2	4	1	3	5
toilet repairs maryborough west		2	2	2	3	5	3	4	4	4	4	4	3	1	1	1	1	2	1	3	4	2	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
toilet repairs meikleville hill		1	1	1	3	4	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs millbank		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
toilet repairs moore park		9	6	5	15	12	9	9	10	20	11	20	17	15	9	11	9	11	9	12	12	11	18	68	4	7	7	1	1	1	2	1	2	1	1	1	1	1	1	2
toilet repairs nerimbera		1	1	2	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs new auckland		29	39	4	3	2	4	48	6	31	6	52	60	52	9	-	-	33	35	-	-	2	48	1	2	2	1	1	1	1	2	1	2	2	1	2	2	3	3	3
toilet repairs Nikenbah		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs norman gardens		3	4	3	3	3	4	4	4	3	4	4	4	4	8	8	8	4	4	10	3	3	4	5	3	3	3	2	2	3	3	2	3	2	2	2	2	1	1	3
toilet repairs park avenue		3	2	4	-	2	2	2	4	3	3	2	2	2	2	2	1	2	1	4	4	5	3	2	4	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1
toilet repairs pialba		2	2	2	2	3	3	3	3	3	4	5	5	3	3	3	3	4	4	4	5	5	5	5	2	4	3	3	3	4	3	3	2	1	1	2	1	1	3	2
toilet repairs point vernon		2	2	2	2	2	2	2	4	3	3	2	3	2	2	2	2	3	3	3	3	3	3	3	1	3	3	2	2	3	2	3	3	1	1	1	2	1	2	1
toilet repairs river heads		3	2	3	4	4	4	3	4	4	7	6	6	5	4	4	4	5	5	5	3	5	5	9	5	2	3	3	3	3	2	2	1	1	1	2	2	1	1	1
toilet repairs rockhampton		5	4	2	3	3	2	2	2	4	4	3	4	3	3	3	3	9	6	9	8	6	10	5	3	3	1	2	1	1	2	3	3	1	1	1	1	2	1	2
toilet repairs rocky view		1	1	1	2	3	2	3	6	1	1	2	2	2	2	2	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs rosslyn		1	20	18	14	3	5	6	8	7	6	5	4	2	3	4	1	3	2	3	4	2	5	6	4	2	2	2	2	2	2	3	2	2	1	2	1	1	1	1
toilet repairs scarness		3	4	4	5	3	3	3	4	4	4	3	4	3	3	3	3	3	3	3	3	5	4	4	2	3	1	2	2	3	3	3	4	2	3	4	4	3	1	3
toilet repairs st helens		1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	3	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2
toilet repairs sun valley		30	18	7	16	3	3	3	3	1	1	1	1	3	1	1	1	3	2	2	2	1	2	37	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs sunshine acres		4	3	4	15	3	3	3	6	6	5	4	4	3	4	4	4	5	4	6	3	3	3	5	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1
toilet repairs susan river		1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs svensson heights		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs tannum sands		2	4	5	4	5	4	5	3	6	5	4	5	4	2	2	2	3	5	6	6	4	5	6	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
toilet repairs telina		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
toilet repairs the range		22	23	21	26	20	40	35	37	31	45	41	45	48	21	24	19	20	34	47	44	51	55	49	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
toilet repairs tinana		7	7	5	5	5	3	3	5	4	6	6	6	3	3	3	3	3	3	6	5	4	4	6	3	3	3	3	3	3	3	2	3	3	1	1	3	3	1	1
toilet repairs toolooa		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs torquay		14	9	4	-	9	11	7	14	16	17	27	26	25	29	23	16	13	13	21	7	10	10	12	7	5	1	3	2	2	1	1	2	2	4	2	5	1	1	4
toilet repairs urangan		4	3	2	3	3	3	3	3	4	5	3	3	3	3	3	3	5	5	6	6	4	6	6	3	2	1	1	1	1	2	2	1	2	1	2	2	2	2	1
toilet repairs urraween		1	1	3	3	5	4	2	4	4	3	3	3	3	3	3	3	3	3	4	3	3	3	3	2	3	2	2	2	2	2	3	3	3	7	3	4	1	1	1
toilet repairs walkervale		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs wandal		6	4	3	2	3	4	5	6	6	6	6	7	7	6	6	5	6	6	5	5	4	5	4	3	3	3	3	3	4	2	3	3	3	2	1	1	1	1	1
toilet repairs west gladstone		3	4	3	3	3	3	4	2	4	5	5	5	1	1	2	2	3	3	4	6	4	6	6	2	2	2	2	2	2	2	1	1	2	1	1	3	1	1	2
toilet repairs west rockhampton		1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs wondunna		3	3	2	3	3	6	5	4	5	5	5	2	3	3	4	3	4	3	5	6	5	4	8	4	3	3	2	4	5	4	5	2	2	3	3	1	1	3	1
toilet repairs wurdong heights		1	2	4	3	2	3	2	3	3	3	2	3	3	3	3	3	3	4	4	5	5	5	15	4	3	3	2	3	2	3	3	2	2	2	2	2	1	2	2
toilet repairs yeppoon		10	10	6	6	7	4	4	6	5	7	11	11	9	8	7	7	7	6	7	8	8	7	7	7	3	5	6	7	5	5	4	4	3	6	1	3	4	4	3
toilet repairs zilzie		2	3	3	4	4	4	3	3	4	4	3	3	3	3	3	3	3	3	4	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
blocked drains araluen		1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	7	2	7	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
blocked drains banks pocket		1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	-	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
blocked drains canina		5	3	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	3	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1
blocked drains chatsworth		3	3	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	3	3	3	2	2	2	7	1	1	1	2	2	1	1	1	1	1	1	1	2	1
blocked drains east deep creek		7	20	20	2	3	6	17	-	3	2	2	2	3	-	-	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1
blocked drains gympie		4	4	4	3	2	3	3	3	3	3	3	2	2	2	2	2	3	2	2	5	5	5	3	4	3	2	2	3	3	3	2	2	3	2	2	3	2	2	3
blocked drains jones hill		1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
blocked drains lagoon pocket		1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	-	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1
blocked drains monkland		1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	1
blocked drains nahrunda		1	3	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
blocked drains pie creek		1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
blocked drains southside		11	4	5	8	13	7	11	10	11	13	11	13	13	12	11	10	11	12	13	15	17	15	27	31	29	28	21	26	26	27	27	21	24	21	17	14	24	15	16
blocked drains tamaree		2	3	2	2	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	3	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1
blocked drains the dawn		1	1	3	1	1	1	2	2	3	2	1	2	-	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1
blocked drains the palms		1	1	1	1	1	4	1	4	5	1	2	2	2	1	1	-	2	2	1	1	3	1	2	1	1	-	1	28	1	1	28	2	1	1	1	2	1	1	1
blocked drains veteran		2	3	10	3	2	1	1	3	3	3	3	3	3	1	1	1	1	1	3	3	4	8	1	1	1	2	2	1	1	2	2	3	3	2	2	2	2	2	2
blocked drains victory heights		1	1	1	-	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber araluen		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber banks pocket		1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber canina		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber chatsworth		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber east deep creek		6	1	1	1	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber gympie		2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2
emergency plumber jones hill		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber lagoon pocket		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber monkland		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1
emergency plumber nahrunda		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber pie creek		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber southside		1	1	1	1	1	1	1	12	6	11	4	5	6	7	4	5	10	8	11	8	8	10	9	7	9	11	12	13	12	12	12	10	10	9	11	11	11	11	1
emergency plumber tamaree		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber the dawn		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1
emergency plumber the palms		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
emergency plumber veteran		1	1	1	1	1	1	1	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2
emergency plumber victory heights		1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
hot water service araluen		7	5	7	11	4	6	7	6	6	5	6	8	5	4	4	5	5	5	6	8	6	8	6	6	4	5	6	6	6	5	5	4	4	3	3	3	4	4	3
hot water service banks pocket		12	3	10	11	10	11	11	15	13	16	15	14	14	14	-	13	19	13	15	14	5	-	6	2	6	2	2	1	4	5	8	1	1	1	1	1	1	1	2
hot water service canina		-	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
hot water service chatsworth		4	53	37	3	7	4	7	-	-	-	7	5	5	6	5	6	4	5	5	5	-	6	9	9	6	7	-	5	7	2	5	4	3	2	3	2	2	-	1
hot water service east deep creek		-	-	-	36	23	20	31	39	-	-	-	-	-	3	3	2	1	1	1	1	2	1	1	3	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2
hot water service gympie		18	18	27	20	17	22	18	21	22	25	25	25	29	27	24	23	29	30	28	20	17	24	32	29	29	29	33	45	48	53	46	49	46	46	47	52	48	51	49
hot water service jones hill		1	3	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	2	3	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	3	3
hot water service lagoon pocket		3	1	2	2	2	10	3	5	14	5	5	7	3	3	3	3	3	3	3	3	3	3	-	3	3	2	1	1	1	1	1	1	1	1	2	2	1	1	1
hot water service monkland		5	6	7	4	3	2	3	3	3	2	2	4	3	2	2	3	3	3	3	4	4	4	2	3	3	1	1	2	1	2	3	3	2	3	1	2	5	7	3
hot water service nahrunda		4	3	10	3	-	2	3	3	6	3	3	3	2	2	2	2	1	1	2	2	3	3	2	2	2	2	3	2	2	2	1	1	1	1	1	3	1	1	2
hot water service pie creek		2	2	2	1	3	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	3	3	1	1	2	1	1	1	1	1	1	29	2	1	2	1	1
hot water service southside		19	28	29	29	12	7	14	15	14	22	18	22	-	-	-	41	43	-	-	31	-	-	-	47	49	49	49	72	44	59	19	14	-	13	68	75	94	73	30
hot water service tamaree		4	4	6	6	5	3	3	2	5	4	3	2	3	3	3	4	3	2	4	3	3	3	2	3	2	3	3	3	3	2	1	3	3	3	4	3	3	2	3
hot water service the dawn		4	3	3	2	2	2	2	2	3	5	3	2	3	3	4	2	2	2	2	5	2	3	-	2	2	2	2	1	1	2	1	1	1	1	1	2	1	-	30
hot water service the palms		2	4	3	3	4	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	-	2
hot water service veteran		2	1	4	2	1	2	2	3	3	-	-	-	-	-	-	-	2	2	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
hot water service victory heights		2	3	1	-	1	2	12	2	2	2	4	1	3	2	1	2	2	2	2	2	2	2	2	2	3	3	3	3	3	1	2	2	1	1	2	1	1	2	2
plumbers araluen		7	5	4	4	4	4	4	11	6	6	7	4	3	3	3	4	5	6	6	24	4	19	6	5	9	4	3	3	3	2	3	2	2	2	2	2	2	2	1
plumbers banks pocket		3	3	3	3	2	2	1	2	6	5	4	4	4	4	4	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	1	1	1	2	2	3	3
plumbers canina		10	3	4	3	4	2	1	4	4	4	2	2	1	1	1	1	1	1	3	2	3	3	2	3	2	2	1	2	3	1	2	2	1	1	1	1	2	2	2
plumbers chatsworth		3	1	1	1	2	1	1	2	2	2	2	2	3	2	2	2	4	3	3	4	5	3	4	3	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1
